run_id,model,task,uq_method,item_id,seed_id,source_modality,ordinal_strength,numeric_strength,valid_n,total_n,parse_failures,y_true,y_pred,p_yes,confidence,uncertainty_score,uncertainty_measure,label_distribution,gold_modality,pred_modality,text_modality,text_modality_parse_status,text_modality_correct,label_text_consistent,text_overcommit,text_undercommit,text_high_conf_overcommit_80,text_high_conf_overcommit_90
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0094_recommended,S0094,recommended,2,0.67,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0094_recommended,S0094,recommended,2,0.67,5,5,0,1,1,,0.6,0.4,variation_ratio,"{""mandatory"":0.4,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.6}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0094_recommended,S0094,recommended,2,0.67,5,5,0,1,1,,0.6,0.4854752972273344,normalized_entropy,"{""mandatory"":0.4,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.6}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0094_recommended,S0094,recommended,2,0.67,5,5,0,1,1,,0.6,0.4,variation_ratio,"{""mandatory"":0.4,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.6}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0094_optional,S0094,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0094_optional,S0094,optional,1,0.33,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0094_optional,S0094,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0094_optional,S0094,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0094_optional,S0094,optional,1,0.33,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0094_optional,S0094,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,0,,0.6,0.4,variation_ratio,"{""mandatory"":0.6,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.4}",nice_to_have,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,0,,0.6,0.4854752972273344,normalized_entropy,"{""mandatory"":0.6,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.4}",nice_to_have,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0094_nice_to_have,S0094,nice_to_have,0,0.0,5,5,0,0,0,,0.6,0.4,variation_ratio,"{""mandatory"":0.6,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.4}",nice_to_have,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0095_mandatory,S0095,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0095_recommended,S0095,recommended,2,0.67,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0095_recommended,S0095,recommended,2,0.67,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0095_recommended,S0095,recommended,2,0.67,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0095_recommended,S0095,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0095_recommended,S0095,recommended,2,0.67,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0095_recommended,S0095,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0095_optional,S0095,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0095_optional,S0095,optional,1,0.33,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0095_optional,S0095,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0095_optional,S0095,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0095_optional,S0095,optional,1,0.33,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0095_optional,S0095,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.36096404744368116,normalized_entropy,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0095_nice_to_have,S0095,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0096_mandatory,S0096,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0096_recommended,S0096,recommended,2,0.67,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0096_recommended,S0096,recommended,2,0.67,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0096_recommended,S0096,recommended,2,0.67,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0096_recommended,S0096,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0096_recommended,S0096,recommended,2,0.67,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0096_recommended,S0096,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0096_optional,S0096,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0096_optional,S0096,optional,1,0.33,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0096_optional,S0096,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0096_optional,S0096,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0096_optional,S0096,optional,1,0.33,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0096_optional,S0096,optional,1,0.33,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.4,variation_ratio,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.9709505944546688,normalized_entropy,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.4,variation_ratio,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.36096404744368116,normalized_entropy,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0096_nice_to_have,S0096,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0097_mandatory,S0097,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0097_recommended,S0097,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.19999999999999996,variation_ratio,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0097_recommended,S0097,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.7219280948873623,normalized_entropy,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0097_recommended,S0097,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.19999999999999996,variation_ratio,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0097_recommended,S0097,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0097_recommended,S0097,recommended,2,0.67,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0097_recommended,S0097,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0097_optional,S0097,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0097_optional,S0097,optional,1,0.33,5,5,0,0,0,0.0,1.0,-0.0,normalized_entropy,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0097_optional,S0097,optional,1,0.33,5,5,0,0,0,0.0,1.0,0.0,variation_ratio,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0097_optional,S0097,optional,1,0.33,5,5,0,1,1,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.8,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0097_optional,S0097,optional,1,0.33,5,5,0,1,1,,0.8,0.36096404744368116,normalized_entropy,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.8,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0097_optional,S0097,optional,1,0.33,5,5,0,1,1,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.8,""recommended"":0.0}",optional,optional,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.4,variation_ratio,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.9709505944546688,normalized_entropy,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,0.4,0.6,0.4,variation_ratio,"{""no"":0.6,""yes"":0.4}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.36096404744368116,normalized_entropy,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0097_nice_to_have,S0097,nice_to_have,0,0.0,5,5,0,0,0,,0.8,0.19999999999999996,variation_ratio,"{""mandatory"":0.2,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.8}",nice_to_have,recommended,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,-0.0,normalized_entropy,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,1.0,1.0,0.0,variation_ratio,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,predictive_entropy,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,,1.0,-0.0,normalized_entropy,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,variation_ratio,S0098_mandatory,S0098,mandatory,3,1.0,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,label_self_consistency,S0098_recommended,S0098,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.19999999999999996,variation_ratio,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,predictive_entropy,S0098_recommended,S0098,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.7219280948873623,normalized_entropy,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task1,variation_ratio,S0098_recommended,S0098,recommended,2,0.67,5,5,0,0,0,0.2,0.8,0.19999999999999996,variation_ratio,"{""no"":0.8,""yes"":0.2}",,,,,,,,,,
full-20260519-105930-dd00dd54,qwen/qwen3.5-9b,task2,modality_consistency,S0098_recommended,S0098,recommended,2,0.67,5,5,0,1,1,,1.0,0.0,variation_ratio,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
