seed_id,source_dataset,source_corpus,original_requirement,capability_text_auto,auto_include,auto_exclusion_reason,include,exclusion_reason,capability_text_final,context_document,context_requirement_id,context_marker,context_section,context_before,context_after,context_legend
S0337,PURE,2007-eirene_fun_7-2,"Once an appropriate number has been obtained, the radio shall attempt to establish a call to this number with railway operation priority.",attempt to establish a call to this number with railway operation priority,yes,,yes,,attempt to establish a call to this number with railway operation priority,"EIRENE Functional Requirements Specification, version 7",7.2.2.4,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.3 (O): For some users, particularly for shunting team leaders, up to twenty valid numbers may be stored for one controller type. In these cases, the identities of the controllers corresponding to these valid numbers shall be displayed with an audible and visual prompt for one to be selected. The number of the controller selected shall then be used to establish the call. If no selection is made by the user within 10 seconds the radio shall abandon the call attempt.",7.2.2.5 (M): An audible and visual indication shall be provided to the user that the call is proceeding.,"(M) mandatory, (O) optional, (I) informative"
S0338,PURE,2007-eirene_fun_7-2,An audible and visual indication shall be provided to the user that the call is proceeding.,be provided to the user that the call is proceeding,yes,,yes,,be provided to the user that the call is proceeding,"EIRENE Functional Requirements Specification, version 7",7.2.2.5,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.4 (M): Once an appropriate number has been obtained, the radio shall attempt to establish a call to this number with railway operation priority.","7.2.2.6 (M): When the call is connected to the controller, an audible and visual indication shall be provided to the user.","(M) mandatory, (O) optional, (I) informative"
S0339,PURE,2007-eirene_fun_7-2,"When the call is connected to the controller, an audible and visual indication shall be provided to the user.",be provided to the user,yes,,yes,,be provided to the user,"EIRENE Functional Requirements Specification, version 7",7.2.2.6,M,7 Operational radio > 7.2 Operational radio functions,7.2.2.5 (M): An audible and visual indication shall be provided to the user that the call is proceeding.,"7.2.2.7 (M): The functional identity of the connected party, if available, shall be displayed to the user.","(M) mandatory, (O) optional, (I) informative"
S0340,PURE,2007-eirene_fun_7-2,"The functional identity of the connected party, if available, shall be displayed to the user.",be displayed to the user,yes,,yes,,be displayed to the user,"EIRENE Functional Requirements Specification, version 7",7.2.2.7,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.6 (M): When the call is connected to the controller, an audible and visual indication shall be provided to the user.","7.2.2.8 (M): Where available, an alphanumeric description of the identity of the connected party shall be displayed.","(M) mandatory, (O) optional, (I) informative"
S0341,PURE,2007-eirene_fun_7-2,"Where available, an alphanumeric description of the identity of the connected party shall be displayed.",be displayed,yes,,yes,,be displayed,"EIRENE Functional Requirements Specification, version 7",7.2.2.8,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.7 (M): The functional identity of the connected party, if available, shall be displayed to the user.","7.2.2.9 (M): If the system is not able to connect the call, an audible and visual indication shall be provided to the user.","(M) mandatory, (O) optional, (I) informative"
S0342,PURE,2007-eirene_fun_7-2,"If the system is not able to connect the call, an audible and visual indication shall be provided to the user.",be provided to the user,no,negation,no,negation,,"EIRENE Functional Requirements Specification, version 7",7.2.2.9,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.8 (M): Where available, an alphanumeric description of the identity of the connected party shall be displayed.",7.2.2.10 (M): The Railway emergency call shall be able to be initiated using a single red button (see section 13).,"(M) mandatory, (O) optional, (I) informative"
S0343,PURE,2007-eirene_fun_7-2,The Railway emergency call shall be able to be initiated using a single red button (see section 13).,be initiated using a single red button (see section 13),no,table_or_figure_reference,no,table_or_figure_reference,,"EIRENE Functional Requirements Specification, version 7",7.2.2.10,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.9 (M): If the system is not able to connect the call, an audible and visual indication shall be provided to the user.","7.2.2.11 (O): It should be possible, as a maintenance function, to enable/disable the emergency call function.","(M) mandatory, (O) optional, (I) informative"
S0344,PURE,2007-eirene_fun_7-2,"It should be possible, as a maintenance function, to enable/disable the emergency call function.","be possible, as a maintenance function, to enable/disable the emergency call function",no,impersonal_construction,no,impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",7.2.2.11,O,7 Operational radio > 7.2 Operational radio functions,7.2.2.10 (M): The Railway emergency call shall be able to be initiated using a single red button (see section 13).,"7.2.2.12: If the emergency call function is disabled, a visual indication and short audible indication shall be given when: the radio is switched on; (M) the emergency button is pushed (in this case nothing else will happen). (M)","(M) mandatory, (O) optional, (I) informative"
S0345,PURE,2007-eirene_fun_7-2,"If the emergency call function is disabled, a visual indication and short audible indication shall be given when: the radio is switched on; the emergency button is pushed (in this case nothing else will happen).",be given when: the radio is switched on; the emergency button is pushed (in this case nothing else will happen),no,possibly_multiple_capabilities;residual_modal_in_capability;colon_structure;multiple_markers,no,possibly_multiple_capabilities;residual_modal_in_capability;colon_structure;multiple_markers,,"EIRENE Functional Requirements Specification, version 7",7.2.2.12,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.11 (O): It should be possible, as a maintenance function, to enable/disable the emergency call function.",7.2.2.13 (M): An audible and visual indication of an incoming call shall be provided.,"(M) mandatory, (O) optional, (I) informative"
S0346,PURE,2007-eirene_fun_7-2,Reception of this call shall proceed as for a standard group or broadcast call except that a distinctive audible and visual indication shall be provided.,proceed as for a standard group or broadcast call except that a distinctive audible and visual indication shall be provided,no,possibly_multiple_capabilities;residual_modal_in_capability,no,possibly_multiple_capabilities;residual_modal_in_capability,,"EIRENE Functional Requirements Specification, version 7",7.2.2.23,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.22 (M): If the user moves out of the group or broadcast call area whilst the call is in progress, an audible and visual indication of the loss of call shall be provided to the user.",7.2.2.24 (M): The radio shall provide a means for the user to terminate calls which he is authorised to terminate (ie all calls except broadcast or group calls not initiated by the user).,"(M) mandatory, (O) optional, (I) informative"
S0347,PURE,2007-eirene_fun_7-2,The Operational radio should provide facilities to support shunting mode as described in section 14.,provide facilities to support shunting mode as described in section 14,no,table_or_figure_reference;list_or_heading_marker,no,table_or_figure_reference;list_or_heading_marker,,"EIRENE Functional Requirements Specification, version 7",7.2.2.25,O,7 Operational radio > 7.2 Operational radio functions,7.2.2.24 (M): The radio shall provide a means for the user to terminate calls which he is authorised to terminate (ie all calls except broadcast or group calls not initiated by the user).,"7.2.2.26 (M): If shunting mode is implemented, a means to enter and leave shunting mode shall be provided.","(M) mandatory, (O) optional, (I) informative"
S0348,PURE,2007-eirene_fun_7-2,"If shunting mode is implemented, a means to enter and leave shunting mode shall be provided.",be provided,yes,,yes,,be provided,"EIRENE Functional Requirements Specification, version 7",7.2.2.26,M,7 Operational radio > 7.2 Operational radio functions,7.2.2.25 (O): The Operational radio should provide facilities to support shunting mode as described in section 14.,"7.2.2.27 (M): If shunting mode is implemented, the functionality to enter or leave shunting mode shall not be available whilst there are on-going calls involving the Operational radio.","(M) mandatory, (O) optional, (I) informative"
S0349,PURE,2007-eirene_fun_7-2,"If shunting mode is implemented, the functionality to enter or leave shunting mode shall not be available whilst there are on-going calls involving the Operational radio.",not be available whilst there are on-going calls involving the Operational radio,no,negation,no,negation,,"EIRENE Functional Requirements Specification, version 7",7.2.2.27,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.26 (M): If shunting mode is implemented, a means to enter and leave shunting mode shall be provided.","7.2.2.28 (M): If shunting mode is implemented, the link assurance tone shall be provided via the loudspeaker.","(M) mandatory, (O) optional, (I) informative"
S0350,PURE,2007-eirene_fun_7-2,"If shunting mode is implemented, the link assurance tone shall be provided via the loudspeaker.",be provided via the loudspeaker,yes,,no,not_sampled_mandatory_pool,,"EIRENE Functional Requirements Specification, version 7",7.2.2.28,M,7 Operational radio > 7.2 Operational radio functions,"7.2.2.27 (M): If shunting mode is implemented, the functionality to enter or leave shunting mode shall not be available whilst there are on-going calls involving the Operational radio.",7.2.2.29 (O): A means to enter/leave the direct mode of operation should be provided (see section 15).,"(M) mandatory, (O) optional, (I) informative"
S0351,PURE,2007-eirene_fun_7-2,A means to enter/leave the direct mode of operation should be provided (see section 15).,be provided (see section 15),no,table_or_figure_reference,no,table_or_figure_reference,,"EIRENE Functional Requirements Specification, version 7",7.2.2.29,O,7 Operational radio > 7.2 Operational radio functions,"7.2.2.28 (M): If shunting mode is implemented, the link assurance tone shall be provided via the loudspeaker.",7.2.3.1 (M): The radio shall have an on/off switch. Switching the radio on shall initiate the following:,"(M) mandatory, (O) optional, (I) informative"
S0352,PURE,2007-eirene_fun_7-2,At this point the radio should be able to receive all calls initiated using the telephone number or appropriate group call number.,receive all calls initiated using the telephone number or appropriate group call number,no,informative_marker,no,informative_marker,,"EIRENE Functional Requirements Specification, version 7",7.2.3.2,I,7 Operational radio > 7.2 Operational radio functions,7.2.3.1 (M): The radio shall have an on/off switch. Switching the radio on shall initiate the following:,7.2.3.3 (M): Switching the radio off shall cause the following:,"(M) mandatory, (O) optional, (I) informative"
S0353,PURE,2007-eirene_fun_7-2,The Operational radio shall comply with the basic standards defined for all EIRENE mobile equipment in section 4.3 and this section. The Operational radio is specified to allow its use in the operating environment experienced on the operational railway (eg shunting and maintenance).,comply with the basic standards defined for all EIRENE mobile equipment in section 4.3 and this section. The Operational radio is specified to allow its use in the operating environment experienced on the operational railway (eg shunting and maintenance),no,too_long;multi_sentence;possibly_multiple_capabilities;table_or_figure_reference;list_or_heading_marker;informative_marker,no,too_long;multi_sentence;possibly_multiple_capabilities;table_or_figure_reference;list_or_heading_marker;informative_marker,,"EIRENE Functional Requirements Specification, version 7",7.3.1,I,7 Operational radio > 7.3 Environmental and physical requirements,7.2.3.14 (O): A standard data interface should be provided to allow a computer to be connected to the radio.,7.3.2 (O): The Operational radio should be capable of withstanding exposure to the following extreme environmental conditions:,"(M) mandatory, (O) optional, (I) informative"
S0354,PURE,2007-eirene_fun_7-2,The Operational radio should be capable of withstanding exposure to the following extreme environmental conditions:,be capable of withstanding exposure to the following extreme environmental conditions,no,residual_modal_in_capability;colon_structure,no,residual_modal_in_capability;colon_structure,,"EIRENE Functional Requirements Specification, version 7",7.3.2,O,7 Operational radio > 7.3 Environmental and physical requirements,7.3.1 (I): The Operational radio shall comply with the basic standards defined for all EIRENE mobile equipment in section 4.3 and this section. The Operational radio is specified to allow its use in the operating environment experienced on the operational railway (eg shunting and maintenance).,7.3.3 (M): The Operational radio shall be of a rugged design suitable for use in the railway environment by operational railway personnel.,"(M) mandatory, (O) optional, (I) informative"
S0355,PURE,2007-eirene_fun_7-2,The Operational radio shall be of a rugged design suitable for use in the railway environment by operational railway personnel.,be of a rugged design suitable for use in the railway environment by operational railway personnel,yes,,yes,,be of a rugged design suitable for use in the railway environment by operational railway personnel,"EIRENE Functional Requirements Specification, version 7",7.3.3,M,7 Operational radio > 7.3 Environmental and physical requirements,7.3.2 (O): The Operational radio should be capable of withstanding exposure to the following extreme environmental conditions:,7.3.4 (O): The Operational radio should have a carry feature that allows the operator to instantly have both hands free without dropping the radio. It should be possible to release the carry feature instantly in the event that the radio is caught on a projecting part of a moving vehicle.,"(M) mandatory, (O) optional, (I) informative"
S0356,PURE,2007-eirene_fun_7-2,The Operational radio should have a carry feature that allows the operator to instantly have both hands free without dropping the radio. It should be possible to release the carry feature instantly in the event that the radio is caught on a projecting part of a moving vehicle.,have a carry feature that allows the operator to instantly have both hands free without dropping the radio. It should be possible to release the carry feature instantly in the event that the radio is caught on a projecting part of a moving vehicle,no,too_long;multi_sentence;negation;residual_modal_in_capability,no,too_long;multi_sentence;negation;residual_modal_in_capability,,"EIRENE Functional Requirements Specification, version 7",7.3.4,O,7 Operational radio > 7.3 Environmental and physical requirements,7.3.3 (M): The Operational radio shall be of a rugged design suitable for use in the railway environment by operational railway personnel.,7.3.5 (M): Controls shall be designed such that they are suitable for use by people wearing gloves.,"(M) mandatory, (O) optional, (I) informative"
S0357,PURE,2007-eirene_fun_7-2,Controls shall be designed such that they are suitable for use by people wearing gloves.,be designed such that they are suitable for use by people wearing gloves,yes,,yes,,be designed such that they are suitable for use by people wearing gloves,"EIRENE Functional Requirements Specification, version 7",7.3.5,M,7 Operational radio > 7.3 Environmental and physical requirements,7.3.4 (O): The Operational radio should have a carry feature that allows the operator to instantly have both hands free without dropping the radio. It should be possible to release the carry feature instantly in the event that the radio is caught on a projecting part of a moving vehicle.,"7.3.6 (M): Controls shall be designed for use in a wide range of conditions, eg splash proof and suitable for viewing in direct sunlight and in darkness.","(M) mandatory, (O) optional, (I) informative"
S0358,PURE,2007-eirene_fun_7-2,"Controls shall be designed for use in a wide range of conditions, eg splash proof and suitable for viewing in direct sunlight and in darkness.","be designed for use in a wide range of conditions, eg splash proof and suitable for viewing in direct sunlight and in darkness",no,possibly_multiple_capabilities,no,possibly_multiple_capabilities,,"EIRENE Functional Requirements Specification, version 7",7.3.6,M,7 Operational radio > 7.3 Environmental and physical requirements,7.3.5 (M): Controls shall be designed such that they are suitable for use by people wearing gloves.,7.3.7 (O): It should be possible for a user to change the battery without the use of tools.,"(M) mandatory, (O) optional, (I) informative"
S0359,PURE,2007-eirene_fun_7-2,The weight of the Operational radio including battery should not exceed 800g.,not exceed 800g,no,negation,no,negation,,"EIRENE Functional Requirements Specification, version 7",7.3.8,O,7 Operational radio > 7.3 Environmental and physical requirements,7.3.7 (O): It should be possible for a user to change the battery without the use of tools.,7.3.9 (M): It shall be possible to change the battery without losing data stored in the radio.,"(M) mandatory, (O) optional, (I) informative"
S0360,PURE,2007-eirene_fun_7-2,It shall be possible to change the battery without losing data stored in the radio.,be possible to change the battery without losing data stored in the radio,no,negation;residual_modal_in_capability;impersonal_construction,no,negation;residual_modal_in_capability;impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",7.3.9,M,7 Operational radio > 7.3 Environmental and physical requirements,7.3.8 (O): The weight of the Operational radio including battery should not exceed 800g.,7.3.10 (M): Operational radios shall be equipped with rechargeable batteries capable of providing a minimum of eight hours operation from a single charge based on the following cycle (see section 4.3.9):,"(M) mandatory, (O) optional, (I) informative"
S0361,PURE,2007-eirene_fun_7-2,Operational radios shall be equipped with rechargeable batteries capable of providing a minimum of eight hours operation from a single charge based on the following cycle (see section 4.3.9):,be equipped with rechargeable batteries capable of providing a minimum of eight hours operation from a single charge based on the following cycle (see section 4.3.9),no,multi_sentence;residual_modal_in_capability;table_or_figure_reference;colon_structure;list_or_heading_marker,no,multi_sentence;residual_modal_in_capability;table_or_figure_reference;colon_structure;list_or_heading_marker,,"EIRENE Functional Requirements Specification, version 7",7.3.10,M,7 Operational radio > 7.3 Environmental and physical requirements,7.3.9 (M): It shall be possible to change the battery without losing data stored in the radio.,7.3.11 (O): The Operational radio should be suitable for use with a car adapter kit.,"(M) mandatory, (O) optional, (I) informative"
S0362,PURE,2007-eirene_fun_7-2,The Operational radio should be suitable for use with a car adapter kit.,be suitable for use with a car adapter kit,yes,,yes,,be suitable for use with a car adapter kit,"EIRENE Functional Requirements Specification, version 7",7.3.11,O,7 Operational radio > 7.3 Environmental and physical requirements,7.3.10 (M): Operational radios shall be equipped with rechargeable batteries capable of providing a minimum of eight hours operation from a single charge based on the following cycle (see section 4.3.9):,7.4.1.1 (O): The Operational radio MMI shall comprise the following components:,"(M) mandatory, (O) optional, (I) informative"
S0363,PURE,2007-eirene_fun_7-2,The Operational radio MMI shall comprise the following components:,comprise the following components,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",7.4.1.1,O,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.1 Introduction,7.3.11 (O): The Operational radio should be suitable for use with a car adapter kit.,7.4.1.2 (O): The MMI shall be suitable for use by day and night.,"(M) mandatory, (O) optional, (I) informative"
S0364,PURE,2007-eirene_fun_7-2,The MMI shall be suitable for use by day and night.,be suitable for use by day and night,yes,,yes,,be suitable for use by day and night,"EIRENE Functional Requirements Specification, version 7",7.4.1.2,O,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.1 Introduction,7.4.1.1 (O): The Operational radio MMI shall comprise the following components:,"7.4.2.1: The display shall be capable of displaying at least 6 lines, each of 20 characters. (M )","(M) mandatory, (O) optional, (I) informative"
S0365,PURE,2007-eirene_fun_7-2,"The display shall be capable of displaying at least 6 lines, each of 20 characters. (M )","be capable of displaying at least 6 lines, each of 20 characters. (M )",no,multi_sentence;residual_modal_in_capability;no_marker,no,multi_sentence;residual_modal_in_capability;no_marker,,"EIRENE Functional Requirements Specification, version 7",7.4.2.1,,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.2 Display,7.4.1.2 (O): The MMI shall be suitable for use by day and night.,"7.4.3.1 (O): Four buttons should be provided for designated stored numbers. (This facility is required for calls to local controllers, etc.)","(M) mandatory, (O) optional, (I) informative"
S0366,PURE,2007-eirene_fun_7-2,"Four buttons should be provided for designated stored numbers. (This facility is required for calls to local controllers, etc.)","be provided for designated stored numbers. (This facility is required for calls to local controllers, etc.)",no,multi_sentence,no,multi_sentence,,"EIRENE Functional Requirements Specification, version 7",7.4.3.1,O,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.3 Controls,"7.4.2.1: The display shall be capable of displaying at least 6 lines, each of 20 characters. (M )",7.4.3.2 (M): The emergency button shall be designed to avoid accidental use.,"(M) mandatory, (O) optional, (I) informative"
S0367,PURE,2007-eirene_fun_7-2,The emergency button shall be designed to avoid accidental use.,be designed to avoid accidental use,yes,,yes,,be designed to avoid accidental use,"EIRENE Functional Requirements Specification, version 7",7.4.3.2,M,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.3 Controls,"7.4.3.1 (O): Four buttons should be provided for designated stored numbers. (This facility is required for calls to local controllers, etc.)","7.4.3.3 (M): If shunting mode is implemented, the link assurance button shall be designed to avoid accidental use.","(M) mandatory, (O) optional, (I) informative"
S0368,PURE,2007-eirene_fun_7-2,"If shunting mode is implemented, the link assurance button shall be designed to avoid accidental use.",be designed to avoid accidental use,yes,,yes,,be designed to avoid accidental use,"EIRENE Functional Requirements Specification, version 7",7.4.3.3,M,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.3 Controls,7.4.3.2 (M): The emergency button shall be designed to avoid accidental use.,7.4.3.4 (M): A dedicated Push-To-Talk button shall be provided.,"(M) mandatory, (O) optional, (I) informative"
S0369,PURE,2007-eirene_fun_7-2,A dedicated Push-To-Talk button shall be provided.,be provided,yes,,yes,,be provided,"EIRENE Functional Requirements Specification, version 7",7.4.3.4,M,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.3 Controls,"7.4.3.3 (M): If shunting mode is implemented, the link assurance button shall be designed to avoid accidental use.",7.4.4.1 (M): A visual and audible alarm shall be given when the remaining capacity of the battery is such as to enable only 10 minutes of full duplex call time.,"(M) mandatory, (O) optional, (I) informative"
S0370,PURE,2007-eirene_fun_7-2,A visual and audible alarm shall be given when the remaining capacity of the battery is such as to enable only 10 minutes of full duplex call time.,be given when the remaining capacity of the battery is such as to enable only 10 minutes of full duplex call time,yes,,yes,,be given when the remaining capacity of the battery is such as to enable only 10 minutes of full duplex call time,"EIRENE Functional Requirements Specification, version 7",7.4.4.1,M,7 Operational radio > 7.4 Operational radio man-machine interface > 7.4.4 Indications,7.4.3.4 (M): A dedicated Push-To-Talk button shall be provided.,7.4.4.2 (M): A visual indication shall be provided to the user if the network service is no longer available.,"(M) mandatory, (O) optional, (I) informative"
S0371,PURE,2007-eirene_fun_7-2,"Within a railway operational structure there may be several different controller types such as primary, power, secondary, etc. These may be physically separate or co- located; however, the majority of interaction is with the primary controller. This section addresses the following:","be several different controller types such as primary, power, secondary, etc. These may be physically separate or co- located; however, the majority of interaction is with the primary controller. This section addresses the following",no,too_long;multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability;table_or_figure_reference;colon_structure;informative_marker,no,too_long;multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability;table_or_figure_reference;colon_structure;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.1.1,I,8 Controller equipment specifications > 8.1 General,7.4.4.3 (O): An audible indication should be provided to the user if the network service is no longer available.,8.1.2 (I): Detailed specification of controller equipment and the interface between such equipment and the EIRENE network is at the discretion of the railway operator.,"(M) mandatory, (O) optional, (I) informative"
S0372,PURE,2007-eirene_fun_7-2,Detailed specification of controller equipment and the interface between such equipment and the EIRENE network is at the discretion of the railway operator.,detailed specification of controller equipment and the interface between such equipment and the EIRENE network is at the discretion of the railway operator,no,possibly_multiple_capabilities;no_requirement_cue;informative_marker,no,possibly_multiple_capabilities;no_requirement_cue;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.1.2,I,8 Controller equipment specifications > 8.1 General,"8.1.1 (I): Within a railway operational structure there may be several different controller types such as primary, power, secondary, etc. These may be physically separate or co- located; however, the majority of interaction is with the primary controller. This section addresses the following:","8.1.3 (I): Within a control centres equipment, the radio control functions and presentation may be integrated within a set of equipment used for other control operations. The following description is based on dedicated equipment but does not preclude integration.","(M) mandatory, (O) optional, (I) informative"
S0373,PURE,2007-eirene_fun_7-2,"Within a control centres equipment, the radio control functions and presentation may be integrated within a set of equipment used for other control operations. The following description is based on dedicated equipment but does not preclude integration.",be integrated within a set of equipment used for other control operations. The following description is based on dedicated equipment but does not preclude integration,no,too_long;multi_sentence;negation;informative_marker,no,too_long;multi_sentence;negation;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.1.3,I,8 Controller equipment specifications > 8.1 General,8.1.2 (I): Detailed specification of controller equipment and the interface between such equipment and the EIRENE network is at the discretion of the railway operator.,8.1.4 (I): Details concerning controller equipment requirements for Railway emergency calls are given in section 13.,"(M) mandatory, (O) optional, (I) informative"
S0374,PURE,2007-eirene_fun_7-2,Details concerning controller equipment requirements for Railway emergency calls are given in section 13.,details concerning controller equipment requirements for Railway emergency calls are given in section 13,no,no_requirement_cue;table_or_figure_reference;list_or_heading_marker;informative_marker,no,no_requirement_cue;table_or_figure_reference;list_or_heading_marker;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.1.4,I,8 Controller equipment specifications > 8.1 General,"8.1.3 (I): Within a control centres equipment, the radio control functions and presentation may be integrated within a set of equipment used for other control operations. The following description is based on dedicated equipment but does not preclude integration.",8.2.1 (O): The primary controllers MMI should provide the following functionality:,"(M) mandatory, (O) optional, (I) informative"
S0375,PURE,2007-eirene_fun_7-2,The primary controllers MMI should provide the following functionality:,provide the following functionality,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",8.2.1,O,8 Controller equipment specifications > 8.2 Primary controllers MMI,8.1.4 (I): Details concerning controller equipment requirements for Railway emergency calls are given in section 13.,"8.2.2 (O): For post incident analysis, the controller equipment should provide the possibility to record all operational speech and data calls.","(M) mandatory, (O) optional, (I) informative"
S0376,PURE,2007-eirene_fun_7-2,"For post incident analysis, the controller equipment should provide the possibility to record all operational speech and data calls.",provide the possibility to record all operational speech and data calls,no,residual_modal_in_capability,no,residual_modal_in_capability,,"EIRENE Functional Requirements Specification, version 7",8.2.2,O,8 Controller equipment specifications > 8.2 Primary controllers MMI,8.2.1 (O): The primary controllers MMI should provide the following functionality:,8.2.3 (O): It should be possible for calls to be answered automatically according to incoming call priority as defined in section 10.2.,"(M) mandatory, (O) optional, (I) informative"
S0377,PURE,2007-eirene_fun_7-2,It should be possible for calls to be answered automatically according to incoming call priority as defined in section 10.2.,be possible for calls to be answered automatically according to incoming call priority as defined in section 10.2,no,multi_sentence;table_or_figure_reference;list_or_heading_marker;impersonal_construction,no,multi_sentence;table_or_figure_reference;list_or_heading_marker;impersonal_construction,,"EIRENE Functional Requirements Specification, version 7",8.2.3,O,8 Controller equipment specifications > 8.2 Primary controllers MMI,"8.2.2 (O): For post incident analysis, the controller equipment should provide the possibility to record all operational speech and data calls.","8.3.1 (I): The functionality required by other types of controllers is essentially the same as for primary controllers, but the control area will differ and the call set-up subsystem may be integrated into their own function management system.","(M) mandatory, (O) optional, (I) informative"
S0378,PURE,2007-eirene_fun_7-2,"The functionality required by other types of controllers is essentially the same as for primary controllers, but the control area will differ and the call set-up subsystem may be integrated into their own function management system.","the functionality required by other types of controllers is essentially the same as for primary controllers, but the control area will differ and the call set-up subsystem may be integrated into their own function management system",no,too_long;residual_modal_in_capability;informative_marker,no,too_long;residual_modal_in_capability;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.3.1,I,8 Controller equipment specifications > 8.3 Other controllers MMIs,8.2.3 (O): It should be possible for calls to be answered automatically according to incoming call priority as defined in section 10.2.,"8.3.2 (I): At the detailed level, different controllers may have specific addressing needs, eg catering controllers will need to call specific vehicles in a train.","(M) mandatory, (O) optional, (I) informative"
S0379,PURE,2007-eirene_fun_7-2,"At the detailed level, different controllers may have specific addressing needs, eg catering controllers will need to call specific vehicles in a train.","have specific addressing needs, eg catering controllers will need to call specific vehicles in a train",no,residual_modal_in_capability;informative_marker,no,residual_modal_in_capability;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.3.2,I,8 Controller equipment specifications > 8.3 Other controllers MMIs,"8.3.1 (I): The functionality required by other types of controllers is essentially the same as for primary controllers, but the control area will differ and the call set-up subsystem may be integrated into their own function management system.",8.4.1 (I): The communications architecture will be dictated by local circumstances. The definition of this interface is beyond the scope of EIRENE.,"(M) mandatory, (O) optional, (I) informative"
S0380,PURE,2007-eirene_fun_7-2,The communications architecture will be dictated by local circumstances. The definition of this interface is beyond the scope of EIRENE.,be dictated by local circumstances. The definition of this interface is beyond the scope of EIRENE,no,multi_sentence;informative_marker,no,multi_sentence;informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.4.1,I,8 Controller equipment specifications > 8.4 Controller terminal interface,"8.3.2 (I): At the detailed level, different controllers may have specific addressing needs, eg catering controllers will need to call specific vehicles in a train.","8.5.1 (I): The controller equipment must be designed to function correctly in a railway operating environment, such as control centres and signal boxes.","(M) mandatory, (O) optional, (I) informative"
S0381,PURE,2007-eirene_fun_7-2,"The controller equipment must be designed to function correctly in a railway operating environment, such as control centres and signal boxes.","be designed to function correctly in a railway operating environment, such as control centres and signal boxes",no,informative_marker,no,informative_marker,,"EIRENE Functional Requirements Specification, version 7",8.5.1,I,8 Controller equipment specifications > 8.5 Environmental specification,8.4.1 (I): The communications architecture will be dictated by local circumstances. The definition of this interface is beyond the scope of EIRENE.,"9.1.1 (I): International standardisation of numbering plans is needed to ensure interworking between networks. Furthermore, standardised allocation of numbers to subscribers will facilitate schemes for identification, barring, etc.","(M) mandatory, (O) optional, (I) informative"
S0382,PURE,2007-eirene_fun_7-2,"International standardisation of numbering plans is needed to ensure interworking between networks. Furthermore, standardised allocation of numbers to subscribers will facilitate schemes for identification, barring, etc.","international standardisation of numbering plans is needed to ensure interworking between networks. Furthermore, standardised allocation of numbers to subscribers will facilitate schemes for identification, barring, etc",no,multi_sentence;residual_modal_in_capability;informative_marker,no,multi_sentence;residual_modal_in_capability;informative_marker,,"EIRENE Functional Requirements Specification, version 7",9.1.1,I,9 Numbering plan > 9.1 General,"8.5.1 (I): The controller equipment must be designed to function correctly in a railway operating environment, such as control centres and signal boxes.",9.1.2 (I): This section addresses the following:,"(M) mandatory, (O) optional, (I) informative"
S0383,PURE,2007-eirene_fun_7-2,This section addresses the following:,this section addresses the following,no,no_requirement_cue;table_or_figure_reference;colon_structure;informative_marker,no,no_requirement_cue;table_or_figure_reference;colon_structure;informative_marker,,"EIRENE Functional Requirements Specification, version 7",9.1.2,I,9 Numbering plan > 9.1 General,"9.1.1 (I): International standardisation of numbering plans is needed to ensure interworking between networks. Furthermore, standardised allocation of numbers to subscribers will facilitate schemes for identification, barring, etc.",9.2.1.1 (M): The EIRENE system shall enable users to originate and receive calls by functional number.,"(M) mandatory, (O) optional, (I) informative"
